YGL210W	YGL210W	YPT32	Rab family GTPase, very similar to Ypt31p; involved in the exocytic pathway; mediates intra-Golgi traffic or the budding of post-Golgi vesicles from the trans-Golgi
YMR202W	YMR202W	ERG2	C-8 sterol isomerase, catalyzes the isomerization of the delta-8 double bond to the delta-7 position at an intermediate step in ergosterol biosynthesis
YNR017W	YNR017W	TIM23	Essential component of the Translocase of the Inner Mitochondrial membrane (TIM23 complex); involved in protein import into mitochondrial matrix and inner membrane; with Tim17p, contributes to architecture and function of the import channel
YOR185C	YOR185C	GSP2	GTP binding protein (mammalian Ranp homolog) involved in the maintenance of nuclear organization, RNA processing and transport; interacts with Kap121p, Kap123p and Pdr6p (karyophilin betas); Gsp1p homolog that is not required for viability
YPR113W	YPR113W	PIS1	Phosphatidylinositol synthase, required for biosynthesis of phosphatidylinositol, which is a precursor for polyphosphoinositides, sphingolipids, and glycolipid anchors for some of the plasma membrane proteins
YJL024C	YJL024C	APS3	Small subunit of the clathrin-associated adaptor complex AP-3, which is involved in vacuolar protein sorting; related to the sigma subunit of the mammalian clathrin AP-3 complex; suppressor of loss of casein kinase 1 function
YAR002C-A	YAR002C-A	ERP1	Protein that forms a heterotrimeric complex with Erp2p, Emp24p, and Erv25p; member, along with Emp24p and Erv25p, of the p24 family involved in ER to Golgi transport and localized to COPII-coated vesicles
YDR246W	YDR246W	TRS23	One of 10 subunits of the transport protein particle (TRAPP) complex of the cis-Golgi which mediates vesicle docking and fusion; involved in endoplasmic reticulum (ER) to Golgi membrane traffic; human homolog is TRAPPC4
YNR061C	YNR061C	YNR061C	Putative protein of unknown function
YBR264C	YBR264C	YPT10	Rab family GTP-binding protein that contains the PEST signal sequence specific for proteolytic enzymes; may be involved in vesicular transport; overexpression leads to accumulation of Golgi-like cisternae with budding vesicles
YJL097W	YJL097W	PHS1	Essential 3-hydroxyacyl-CoA dehydratase of the ER membrane, involved in elongation of very long-chain fatty acids; evolutionarily conserved, similar to mammalian PTPLA and PTPLB; involved in sphingolipid biosynthesis and protein trafficking
YLR350W	YLR350W	ORM2	Evolutionarily conserved protein, similar to Orm1p, required for resistance to agents that induce unfolded protein response; Orm1p and Orm2p together control membrane biogenesis by coordinating lipid homeostasis with protein quality control
YAL007C	YAL007C	ERP2	Protein that forms a heterotrimeric complex with Erp1p, Emp24p, and Erv25p; member, along with Emp24p and Erv25p, of the p24 family involved in ER to Golgi transport and localized to COPII-coated vesicles
YBL102W	YBL102W	SFT2	Non-essential tetra-spanning membrane protein found mostly in the late Golgi, can suppress some sed5 alleles; may be part of the transport machinery, but precise function is unknown; similar to mammalian syntaxin 5
YEL024W	YEL024W	RIP1	Ubiquinol-cytochrome-c reductase, a Rieske iron-sulfur protein of the mitochondrial cytochrome bc1 complex; transfers electrons from ubiquinol to cytochrome c1 during respiration
YKL119C	YKL119C	VPH2	Integral membrane protein required for vacuolar H+-ATPase (V-ATPase) function, although not an actual component of the V-ATPase complex; functions in the assembly of the V-ATPase; localized to the endoplasmic reticulum (ER)
YLR262C	YLR262C	YPT6	Rab family GTPase, Ras-like GTP binding protein involved in the secretory pathway, required for fusion of endosome-derived vesicles with the late Golgi, maturation of the vacuolar carboxypeptidase Y; has similarity to the human GTPase, Rab6
YLR268W	YLR268W	SEC22	R-SNARE protein; assembles into SNARE complex with Bet1p, Bos1p and Sed5p; cycles between the ER and Golgi complex; involved in anterograde and retrograde transport between the ER and Golgi; synaptobrevin homolog
YHR026W	YHR026W	VMA16	Subunit c'' of the vacuolar ATPase, which functions in acidification of the vacuole; one of three proteolipid subunits of the V0 domain
YAL059W	YAL059W	ECM1	Pre-ribosomal factor involved in 60S ribosomal protein subunit export; associates with the pre-60S particle; shuttles between the nucleus and cytoplasm
YDR298C	YDR298C	ATP5	Subunit 5 of the stator stalk of mitochondrial F1F0 ATP synthase, which is an evolutionarily conserved enzyme complex required for ATP synthesis; homologous to bovine subunit OSCP (oligomycin sensitivity-conferring protein); phosphorylated
YHR110W	YHR110W	ERP5	Protein with similarity to Emp24p and Erv25p, member of the p24 family involved in ER to Golgi transport
YML012W	YML012W	ERV25	Protein that forms a heterotrimeric complex with Erp1, Erp2p, and Emp24, member of the p24 family involved in endoplasmic reticulum to Golgi transport
YDL212W	YDL212W	SHR3	Endoplasmic reticulum packaging chaperone, required for incorporation of amino acid permeases into COPII coated vesicles for transport to the cell surface
YNR049C	YNR049C	MSO1	Probable component of the secretory vesicle docking complex, acts at a late step in secretion; shows genetic and physical interactions with Sec1p; required for prospore membrane formation during sporulation
YOR089C	YOR089C	VPS21	Rab family GTPase required for endocytic transport and for sorting of vacuolar hydrolases; localized in endocytic intermediates; detected in mitochondria; geranylgeranylation required for membrane association; mammalian Rab5 homolog
YCR027C	YCR027C	RHB1	Putative Rheb-related GTPase involved in regulating canavanine resistance and arginine uptake; member of the Ras superfamily of G-proteins
YML001W	YML001W	YPT7	Rab family GTPase; GTP-binding protein of the rab family; required for homotypic fusion event in vacuole inheritance, for endosome-endosome fusion, similar to mammalian Rab7
YOR016C	YOR016C	ERP4	Protein with similarity to Emp24p and Erv25p, member of the p24 family involved in ER to Golgi transport
YBR171W	YBR171W	SEC66	Non-essential subunit of Sec63 complex (Sec63p, Sec62p, Sec66p and Sec72p); with Sec61 complex, Kar2p/BiP and Lhs1p forms a channel competent for SRP-dependent and post-translational SRP-independent protein targeting and import into the ER
YJR073C	YJR073C	OPI3	Phospholipid methyltransferase (methylene-fatty-acyl-phospholipid synthase), catalyzes the last two steps in phosphatidylcholine biosynthesis
YKL065C	YKL065C	YET1	Endoplasmic reticulum transmembrane protein; may interact with ribosomes, based on co-purification experiments; homolog of human BAP31 protein
YDL072C	YDL072C	YET3	Protein of unknown function; YET3 null mutant decreases the level of secreted invertase; homolog of human BAP31 protein
YGL200C	YGL200C	EMP24	Component of the p24 complex; binds to GPI anchor proteins and mediates their efficient transport from the ER to the Golgi; integral membrane protein that associates with endoplasmic reticulum-derived COPII-coated vesicles
YJL004C	YJL004C	SYS1	Integral membrane protein of the Golgi required for targeting of the Arf-like GTPase Arl3p to the Golgi; multicopy suppressor of ypt6 null mutation
YJR118C	YJR118C	ILM1	Protein of unknown function; may be involved in mitochondrial DNA maintenance; required for slowed DNA synthesis-induced filamentous growth
YMR264W	YMR264W	CUE1	Endoplasmic reticulum membrane protein that recruits the ubiquitin-conjugating enzyme Ubc7p to the ER where it functions in protein degradation; contains a CUE domain that binds ubiquitin to facilitate intramolecular monoubiquitination
YNL044W	YNL044W	YIP3	Protein localized to COPII vesicles, proposed to be involved in ER to Golgi transport; interacts with members of the Rab GTPase family and Yip1p; also interacts with Rtn1p
YDR084C	YDR084C	TVP23	Integral membrane protein localized to late Golgi vesicles along with the v-SNARE Tlg2p; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern
YNL214W	YNL214W	PEX17	Peroxisomal membrane peroxin and subunit of the docking complex that facilitates the import of peroxisomal matrix proteins; required for peroxisome biogenesis
YLR356W	YLR356W	ATG33	Mitochondrial mitophagy-specific protein; required primarily for mitophagy induced at the post-log phase; not required for other types of selective autophagy or macroautophagy; conserved within fungi, but not in higher eukaryotes
YLR292C	YLR292C	SEC72	Non-essential subunit of Sec63 complex (Sec63p, Sec62p, Sec66p and Sec72p); with Sec61 complex, Kar2p/BiP and Lhs1p forms a channel competent for SRP-dependent and post-translational SRP-independent protein targeting and import into the ER
YNL090W	YNL090W	RHO2	Non-essential small GTPase of the Rho/Rac subfamily of Ras-like proteins, involved in the establishment of cell polarity and in microtubule assembly
YOR297C	YOR297C	TIM18	Component of the mitochondrial TIM22 complex involved in insertion of polytopic proteins into the inner membrane; may mediate assembly or stability of the complex
YDR373W	YDR373W	FRQ1	N-myristoylated calcium-binding protein that may have a role in intracellular signaling through its regulation of the phosphatidylinositol 4-kinase Pik1p; member of the recoverin/frequenin branch of the EF-hand superfamily
YPL010W	YPL010W	RET3	Zeta subunit of the coatomer complex (COPI), which coats Golgi-derived transport vesicles; involved in retrograde transport between Golgi and ER
YCL001W	YCL001W	RER1	Protein involved in retention of membrane proteins, including Sec12p, in the ER; localized to Golgi; functions as a retrieval receptor in returning membrane proteins to the ER
YIL004C	YIL004C	BET1	Type II membrane protein required for vesicular transport between the endoplasmic reticulum and Golgi complex; v-SNARE with similarity to synaptobrevins
YLR066W	YLR066W	SPC3	Subunit of signal peptidase complex (Spc1p, Spc2p, Spc3p, Sec11p), which catalyzes cleavage of N-terminal signal sequences of proteins targeted to the secretory pathway; homologous to mammalian SPC22/23
YBR164C	YBR164C	ARL1	Soluble GTPase with a role in regulation of membrane traffic; regulates potassium influx; G protein of the Ras superfamily, similar to ADP-ribosylation factor
YGR082W	YGR082W	TOM20	Component of the TOM (translocase of outer membrane) complex responsible for recognition and initial import steps for all mitochondrially directed proteins; acts as a receptor for incoming precursor proteins
YGR133W	YGR133W	PEX4	Peroxisomal ubiquitin conjugating enzyme required for peroxisomal matrix protein import and peroxisome biogenesis
YOR094W	YOR094W	ARF3	Glucose-repressible ADP-ribosylation factor, GTPase of the Ras superfamily involved in development of polarity; also has mRNA binding activity
YDL137W	YDL137W	ARF2	ADP-ribosylation factor, GTPase of the Ras superfamily involved in regulation of coated formation vesicles in intracellular trafficking within the Golgi; functionally interchangeable with Arf1p
YDL192W	YDL192W	ARF1	ADP-ribosylation factor, GTPase of the Ras superfamily involved in regulation of coated vesicle formation in intracellular trafficking within the Golgi; functionally interchangeable with Arf2p
YDR178W	YDR178W	SDH4	Membrane anchor subunit of succinate dehydrogenase (Sdh1p, Sdh2p, Sdh3p, Sdh4p), which couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain
YHR060W	YHR060W	VMA22	Peripheral membrane protein that is required for vacuolar H+-ATPase (V-ATPase) function, although not an actual component of the V-ATPase complex; functions in the assembly of the V-ATPase; localized to the yeast endoplasmic reticulum (ER)
YIL111W	YIL111W	COX5B	Subunit Vb of cytochrome c oxidase, which is the terminal member of the mitochondrial inner membrane electron transport chain; predominantly expressed during anaerobic growth while its isoform Va (Cox5Ap) is expressed during aerobic growth
YBR254C	YBR254C	TRS20	One of 10 subunits of the transport protein particle (TRAPP) complex of the cis-Golgi which mediates vesicle docking and fusion; mutations in the human homolog cause the spondyloepiphyseal dysplasia tarda (SEDL) disorder
